"Stock","Year","Length","CatchNo"
"RPG_GSA22",2005,575,0
"RPG_GSA22",2005,580,0
"RPG_GSA22",2005,585,0
"RPG_GSA22",2005,590,0
"RPG_GSA22",2005,595,0
"RPG_GSA22",2005,600,0
"RPG_GSA22",2005,605,0
"RPG_GSA22",2005,610,0
"RPG_GSA22",2005,615,0
"RPG_GSA22",2005,620,0
"RPG_GSA22",2005,625,0
"RPG_GSA22",2005,630,0
"RPG_GSA22",2005,635,0
"RPG_GSA22",2005,640,0
"RPG_GSA22",2005,645,0
"RPG_GSA22",2005,650,0
"RPG_GSA22",2005,655,0
"RPG_GSA22",2005,660,0
"RPG_GSA22",2005,665,0
"RPG_GSA22",2005,670,0
"RPG_GSA22",2005,675,0
"RPG_GSA22",2005,680,0
"RPG_GSA22",2005,685,0
"RPG_GSA22",2005,690,0
"RPG_GSA22",2005,695,0
"RPG_GSA22",2005,700,0
"RPG_GSA22",2005,705,0
"RPG_GSA22",2005,710,0
"RPG_GSA22",2005,715,0
"RPG_GSA22",2005,720,0.12
"RPG_GSA22",2005,725,0
"RPG_GSA22",2005,730,0
"RPG_GSA22",2005,735,0
"RPG_GSA22",2005,740,0
"RPG_GSA22",2005,745,0
"RPG_GSA22",2005,750,0
"RPG_GSA22",2005,755,0
"RPG_GSA22",2005,760,0
"RPG_GSA22",2005,765,0
"RPG_GSA22",2005,770,0
"RPG_GSA22",2005,775,0
"RPG_GSA22",2005,780,0
"RPG_GSA22",2005,785,0
"RPG_GSA22",2005,790,0
"RPG_GSA22",2005,795,0
"RPG_GSA22",2005,800,0
"RPG_GSA22",2005,805,0
"RPG_GSA22",2005,810,0
"RPG_GSA22",2005,815,0
"RPG_GSA22",2005,820,0
"RPG_GSA22",2005,825,0
"RPG_GSA22",2005,830,0
"RPG_GSA22",2005,835,0
"RPG_GSA22",2005,840,0
"RPG_GSA22",2005,845,0
"RPG_GSA22",2005,850,0
"RPG_GSA22",2005,855,0
"RPG_GSA22",2005,860,0
"RPG_GSA22",2005,865,0
"RPG_GSA22",2005,870,0
"RPG_GSA22",2005,875,0
"RPG_GSA22",2005,880,0
"RPG_GSA22",2005,885,0
"RPG_GSA22",2005,890,0
"RPG_GSA22",2005,895,0
"RPG_GSA22",2005,900,0
"RPG_GSA22",2005,905,0
"RPG_GSA22",2005,910,0
"RPG_GSA22",2005,915,0
"RPG_GSA22",2005,920,0
"RPG_GSA22",2005,925,0
"RPG_GSA22",2005,930,0
"RPG_GSA22",2005,935,0
"RPG_GSA22",2005,940,0
"RPG_GSA22",2006,30,0
"RPG_GSA22",2006,35,0
"RPG_GSA22",2006,40,0.2
"RPG_GSA22",2006,45,0
"RPG_GSA22",2006,50,0
"RPG_GSA22",2006,55,0.39
"RPG_GSA22",2006,60,1.76
"RPG_GSA22",2006,65,2.35
"RPG_GSA22",2006,70,1.18
"RPG_GSA22",2006,75,0.39
"RPG_GSA22",2006,80,0.12
"RPG_GSA22",2006,85,0.16
"RPG_GSA22",2006,90,0
"RPG_GSA22",2006,95,0.16
"RPG_GSA22",2006,100,0
"RPG_GSA22",2006,105,0
"RPG_GSA22",2006,110,0
"RPG_GSA22",2006,115,0
"RPG_GSA22",2006,120,0
"RPG_GSA22",2006,125,0
"RPG_GSA22",2006,130,0.2
"RPG_GSA22",2006,135,0
"RPG_GSA22",2006,140,0
"RPG_GSA22",2006,145,0
"RPG_GSA22",2006,150,0
"RPG_GSA22",2006,155,0
"RPG_GSA22",2006,160,0
"RPG_GSA22",2006,165,0
"RPG_GSA22",2006,170,0
"RPG_GSA22",2006,175,0
"RPG_GSA22",2006,180,0
"RPG_GSA22",2006,185,0
"RPG_GSA22",2006,190,0.21
"RPG_GSA22",2006,195,0.21
"RPG_GSA22",2006,200,0
"RPG_GSA22",2006,205,0.21
"RPG_GSA22",2006,210,0.21
"RPG_GSA22",2006,215,0
"RPG_GSA22",2006,220,0
"RPG_GSA22",2006,225,0
"RPG_GSA22",2006,230,0.35
"RPG_GSA22",2006,235,0
"RPG_GSA22",2006,240,0
"RPG_GSA22",2006,245,0
"RPG_GSA22",2006,250,0
"RPG_GSA22",2006,255,0
"RPG_GSA22",2006,260,0
"RPG_GSA22",2006,265,0
"RPG_GSA22",2006,270,0
"RPG_GSA22",2006,275,0
"RPG_GSA22",2006,280,0
"RPG_GSA22",2006,285,0
"RPG_GSA22",2006,290,0
"RPG_GSA22",2006,295,0
"RPG_GSA22",2006,300,0.3
"RPG_GSA22",2006,305,0
"RPG_GSA22",2006,310,0
"RPG_GSA22",2006,315,0
"RPG_GSA22",2006,320,0
"RPG_GSA22",2006,325,0
"RPG_GSA22",2006,330,0
"RPG_GSA22",2006,335,0
"RPG_GSA22",2006,340,0
"RPG_GSA22",2006,345,0
"RPG_GSA22",2006,350,0
"RPG_GSA22",2006,355,0
"RPG_GSA22",2006,360,0
"RPG_GSA22",2006,365,0
"RPG_GSA22",2006,370,0
"RPG_GSA22",2006,375,0
"RPG_GSA22",2006,380,0
"RPG_GSA22",2006,385,0
"RPG_GSA22",2006,390,0
"RPG_GSA22",2006,395,0
"RPG_GSA22",2006,400,0
"RPG_GSA22",2006,405,0
"RPG_GSA22",2006,410,0
"RPG_GSA22",2006,415,0
"RPG_GSA22",2006,420,0
"RPG_GSA22",2006,425,0
"RPG_GSA22",2006,430,0.3
"RPG_GSA22",2006,435,0
"RPG_GSA22",2006,440,0
"RPG_GSA22",2006,445,0
"RPG_GSA22",2006,450,0
"RPG_GSA22",2006,455,0
"RPG_GSA22",2006,460,0
"RPG_GSA22",2006,465,0
"RPG_GSA22",2006,470,0
"RPG_GSA22",2006,475,0
"RPG_GSA22",2006,480,0
"RPG_GSA22",2006,485,0
"RPG_GSA22",2006,490,0
"RPG_GSA22",2006,495,0
"RPG_GSA22",2006,500,0
"RPG_GSA22",2006,505,0
"RPG_GSA22",2006,510,0
"RPG_GSA22",2006,515,0
"RPG_GSA22",2006,520,0
"RPG_GSA22",2006,525,0
"RPG_GSA22",2006,530,0
"RPG_GSA22",2006,535,0
"RPG_GSA22",2006,540,0
"RPG_GSA22",2006,545,0
"RPG_GSA22",2006,550,0
"RPG_GSA22",2006,555,0
"RPG_GSA22",2006,560,0.3
"RPG_GSA22",2006,565,0
"RPG_GSA22",2006,570,0
"RPG_GSA22",2006,575,0
"RPG_GSA22",2006,580,0
"RPG_GSA22",2006,585,0
"RPG_GSA22",2006,590,0
"RPG_GSA22",2006,595,0
"RPG_GSA22",2006,600,0
"RPG_GSA22",2006,605,0
"RPG_GSA22",2006,610,0
"RPG_GSA22",2006,615,0
"RPG_GSA22",2006,620,0
"RPG_GSA22",2006,625,0
"RPG_GSA22",2006,630,0
"RPG_GSA22",2006,635,0
"RPG_GSA22",2006,640,0
"RPG_GSA22",2006,645,0
"RPG_GSA22",2006,650,0
"RPG_GSA22",2006,655,0
"RPG_GSA22",2006,660,0
"RPG_GSA22",2006,665,0
"RPG_GSA22",2006,670,0
"RPG_GSA22",2006,675,0
"RPG_GSA22",2006,680,0
"RPG_GSA22",2006,685,0
"RPG_GSA22",2006,690,0
"RPG_GSA22",2006,695,0
"RPG_GSA22",2006,700,0
"RPG_GSA22",2006,705,0
"RPG_GSA22",2006,710,0
"RPG_GSA22",2006,715,0.1
"RPG_GSA22",2006,720,0
"RPG_GSA22",2006,725,0
"RPG_GSA22",2006,730,0
"RPG_GSA22",2006,735,0
"RPG_GSA22",2006,740,0
"RPG_GSA22",2006,745,0
"RPG_GSA22",2006,750,0
"RPG_GSA22",2006,755,0
"RPG_GSA22",2006,760,0.35
"RPG_GSA22",2006,765,0
"RPG_GSA22",2006,770,0
"RPG_GSA22",2006,775,0
"RPG_GSA22",2006,780,0
"RPG_GSA22",2006,785,0
"RPG_GSA22",2006,790,0
"RPG_GSA22",2006,795,0
"RPG_GSA22",2006,800,0
"RPG_GSA22",2006,805,0
"RPG_GSA22",2006,810,0
"RPG_GSA22",2006,815,0
"RPG_GSA22",2006,820,0
"RPG_GSA22",2006,825,0
"RPG_GSA22",2006,830,0
"RPG_GSA22",2006,835,0
"RPG_GSA22",2006,840,0
"RPG_GSA22",2006,845,0
"RPG_GSA22",2006,850,0
"RPG_GSA22",2006,855,0
"RPG_GSA22",2006,860,0
"RPG_GSA22",2006,865,0
"RPG_GSA22",2006,870,0
"RPG_GSA22",2006,875,0
"RPG_GSA22",2006,880,0
"RPG_GSA22",2006,885,0
"RPG_GSA22",2006,890,0
"RPG_GSA22",2006,895,0
"RPG_GSA22",2006,900,0
"RPG_GSA22",2006,905,0
"RPG_GSA22",2006,910,0
"RPG_GSA22",2006,915,0
"RPG_GSA22",2006,920,0
"RPG_GSA22",2006,925,0
"RPG_GSA22",2006,930,0
"RPG_GSA22",2006,935,0
"RPG_GSA22",2006,940,0
"RPG_GSA22",2008,30,0
"RPG_GSA22",2008,35,0
"RPG_GSA22",2008,40,0
"RPG_GSA22",2008,45,3.36
"RPG_GSA22",2008,50,23.66
"RPG_GSA22",2008,55,12.88
"RPG_GSA22",2008,60,23.66
"RPG_GSA22",2008,65,11.08
"RPG_GSA22",2008,70,45.15
"RPG_GSA22",2008,75,69.63
"RPG_GSA22",2008,80,51.47
"RPG_GSA22",2008,85,42.74
"RPG_GSA22",2008,90,15.42
"RPG_GSA22",2008,95,6.44
"RPG_GSA22",2008,100,6.44
"RPG_GSA22",2008,105,0
"RPG_GSA22",2008,110,3.22
"RPG_GSA22",2008,115,0
"RPG_GSA22",2008,120,0
"RPG_GSA22",2008,125,0
"RPG_GSA22",2008,130,0
"RPG_GSA22",2008,135,0
"RPG_GSA22",2008,140,0
"RPG_GSA22",2008,145,0
"RPG_GSA22",2008,150,0
"RPG_GSA22",2008,155,0.18
"RPG_GSA22",2008,160,0
"RPG_GSA22",2008,165,0
"RPG_GSA22",2008,170,0.18
"RPG_GSA22",2008,175,0
"RPG_GSA22",2008,180,0.23
"RPG_GSA22",2008,185,0
"RPG_GSA22",2008,190,0
"RPG_GSA22",2008,195,0.18
"RPG_GSA22",2008,200,0
"RPG_GSA22",2008,205,0
"RPG_GSA22",2008,210,0
"RPG_GSA22",2008,215,0
"RPG_GSA22",2008,220,0
"RPG_GSA22",2008,225,0
"RPG_GSA22",2008,230,0
"RPG_GSA22",2008,235,0
"RPG_GSA22",2008,240,0
"RPG_GSA22",2008,245,0
"RPG_GSA22",2008,250,0
"RPG_GSA22",2008,255,0
"RPG_GSA22",2008,260,0
"RPG_GSA22",2008,265,0
"RPG_GSA22",2008,270,0
"RPG_GSA22",2008,275,0
"RPG_GSA22",2008,280,0
"RPG_GSA22",2008,285,0
"RPG_GSA22",2008,290,0
"RPG_GSA22",2008,295,0
"RPG_GSA22",2008,300,0
"RPG_GSA22",2008,305,0
"RPG_GSA22",2008,310,0
"RPG_GSA22",2008,315,0
"RPG_GSA22",2008,320,0
"RPG_GSA22",2008,325,0
"RPG_GSA22",2008,330,0
"RPG_GSA22",2008,335,0
"RPG_GSA22",2008,340,0
"RPG_GSA22",2008,345,0
"RPG_GSA22",2008,350,0
"RPG_GSA22",2008,355,0
"RPG_GSA22",2008,360,0
"RPG_GSA22",2008,365,0
"RPG_GSA22",2008,370,0
"RPG_GSA22",2008,375,0
"RPG_GSA22",2008,380,0
"RPG_GSA22",2008,385,0
"RPG_GSA22",2008,390,0
"RPG_GSA22",2008,395,0
"RPG_GSA22",2008,400,0
"RPG_GSA22",2008,405,0
"RPG_GSA22",2008,410,0
"RPG_GSA22",2008,415,0
"RPG_GSA22",2008,420,0
"RPG_GSA22",2008,425,0
"RPG_GSA22",2008,430,0
"RPG_GSA22",2008,435,0
"RPG_GSA22",2008,440,0
"RPG_GSA22",2008,445,0
"RPG_GSA22",2008,450,0
"RPG_GSA22",2008,455,0
"RPG_GSA22",2008,460,0
"RPG_GSA22",2008,465,0
"RPG_GSA22",2008,470,0
"RPG_GSA22",2008,475,0
"RPG_GSA22",2008,480,0
"RPG_GSA22",2008,485,0
"RPG_GSA22",2008,490,0
"RPG_GSA22",2008,495,0
"RPG_GSA22",2008,500,0
"RPG_GSA22",2008,505,0
"RPG_GSA22",2008,510,0
"RPG_GSA22",2008,515,0
"RPG_GSA22",2008,520,0
"RPG_GSA22",2008,525,0
"RPG_GSA22",2008,530,0
"RPG_GSA22",2008,535,0
"RPG_GSA22",2008,540,0
"RPG_GSA22",2008,545,0
"RPG_GSA22",2008,550,0
"RPG_GSA22",2008,555,0
"RPG_GSA22",2008,560,0
"RPG_GSA22",2008,565,0
"RPG_GSA22",2008,570,0
"RPG_GSA22",2008,575,0
"RPG_GSA22",2008,580,0
"RPG_GSA22",2008,585,0
"RPG_GSA22",2008,590,0
"RPG_GSA22",2008,595,0
"RPG_GSA22",2008,600,0
"RPG_GSA22",2008,605,0
"RPG_GSA22",2008,610,0
"RPG_GSA22",2008,615,0
"RPG_GSA22",2008,620,0
"RPG_GSA22",2008,625,0
"RPG_GSA22",2008,630,0
"RPG_GSA22",2008,635,0
"RPG_GSA22",2008,640,0
"RPG_GSA22",2008,645,0
"RPG_GSA22",2008,650,0
"RPG_GSA22",2008,655,0
"RPG_GSA22",2008,660,0
"RPG_GSA22",2008,665,0
"RPG_GSA22",2008,670,0
"RPG_GSA22",2008,675,0
"RPG_GSA22",2008,680,0
"RPG_GSA22",2008,685,0
"RPG_GSA22",2008,690,0
"RPG_GSA22",2008,695,0
"RPG_GSA22",2008,700,0
"RPG_GSA22",2008,705,0
"RPG_GSA22",2008,710,0
"RPG_GSA22",2008,715,0
"RPG_GSA22",2008,720,0
"RPG_GSA22",2008,725,0
"RPG_GSA22",2008,730,0
"RPG_GSA22",2008,735,0
"RPG_GSA22",2008,740,0
"RPG_GSA22",2008,745,0
"RPG_GSA22",2008,750,0
"RPG_GSA22",2008,755,0
"RPG_GSA22",2008,760,0
"RPG_GSA22",2008,765,0
"RPG_GSA22",2008,770,0
"RPG_GSA22",2008,775,0
"RPG_GSA22",2008,780,0
"RPG_GSA22",2008,785,0
"RPG_GSA22",2008,790,0
"RPG_GSA22",2008,795,0
"RPG_GSA22",2008,800,0
"RPG_GSA22",2008,805,0
"RPG_GSA22",2008,810,0
"RPG_GSA22",2008,815,0
"RPG_GSA22",2008,820,0
"RPG_GSA22",2008,825,0
"RPG_GSA22",2008,830,0
"RPG_GSA22",2008,835,0
"RPG_GSA22",2008,840,0
"RPG_GSA22",2008,845,0
"RPG_GSA22",2008,850,0
"RPG_GSA22",2008,855,0
"RPG_GSA22",2008,860,0
"RPG_GSA22",2008,865,0
"RPG_GSA22",2008,870,0
"RPG_GSA22",2008,875,0
"RPG_GSA22",2008,880,0
"RPG_GSA22",2008,885,0
"RPG_GSA22",2008,890,0
"RPG_GSA22",2008,895,0
"RPG_GSA22",2008,900,0
"RPG_GSA22",2008,905,0
"RPG_GSA22",2008,910,0
"RPG_GSA22",2008,915,0
"RPG_GSA22",2008,920,0
"RPG_GSA22",2008,925,0
"RPG_GSA22",2008,930,0
"RPG_GSA22",2008,935,0
"RPG_GSA22",2008,940,0
"RPG_GSA22",2014,30,0
"RPG_GSA22",2014,35,0
"RPG_GSA22",2014,40,0
"RPG_GSA22",2014,45,0
"RPG_GSA22",2014,50,0
"RPG_GSA22",2014,55,0
"RPG_GSA22",2014,60,0
"RPG_GSA22",2014,65,0.43
"RPG_GSA22",2014,70,0
"RPG_GSA22",2014,75,0
"RPG_GSA22",2014,80,0
"RPG_GSA22",2014,85,0
"RPG_GSA22",2014,90,0
"RPG_GSA22",2014,95,0
"RPG_GSA22",2014,100,0
"RPG_GSA22",2014,105,0
"RPG_GSA22",2014,110,0
"RPG_GSA22",2014,115,0
"RPG_GSA22",2014,120,0
"RPG_GSA22",2014,125,0
"RPG_GSA22",2014,130,0
"RPG_GSA22",2014,135,0.48
"RPG_GSA22",2014,140,0.48
"RPG_GSA22",2014,145,0
"RPG_GSA22",2014,150,0.48
"RPG_GSA22",2014,155,0.96
"RPG_GSA22",2014,160,1.87
"RPG_GSA22",2014,165,0.43
"RPG_GSA22",2014,170,1.79
"RPG_GSA22",2014,175,1.96
"RPG_GSA22",2014,180,0.48
"RPG_GSA22",2014,185,1.05
"RPG_GSA22",2014,190,1.57
"RPG_GSA22",2014,195,0.57
"RPG_GSA22",2014,200,0
"RPG_GSA22",2014,205,0.57
"RPG_GSA22",2014,210,0.44
"RPG_GSA22",2014,215,0.57
"RPG_GSA22",2014,220,0.57
"RPG_GSA22",2014,225,0
"RPG_GSA22",2014,230,0
"RPG_GSA22",2014,235,0
"RPG_GSA22",2014,240,0
"RPG_GSA22",2014,245,0
"RPG_GSA22",2014,250,0
"RPG_GSA22",2014,255,0.47
"RPG_GSA22",2014,260,0
"RPG_GSA22",2014,265,0
"RPG_GSA22",2014,270,0
"RPG_GSA22",2014,275,0
"RPG_GSA22",2014,280,0
"RPG_GSA22",2014,285,0
"RPG_GSA22",2014,290,0
"RPG_GSA22",2014,295,0.2
"RPG_GSA22",2014,300,0
"RPG_GSA22",2014,305,0
"RPG_GSA22",2014,310,0
"RPG_GSA22",2014,315,0
"RPG_GSA22",2014,320,0
"RPG_GSA22",2014,325,0
"RPG_GSA22",2014,330,0
"RPG_GSA22",2014,335,0
"RPG_GSA22",2014,340,0
"RPG_GSA22",2014,345,0
"RPG_GSA22",2014,350,0
"RPG_GSA22",2014,355,0
"RPG_GSA22",2014,360,0
"RPG_GSA22",2014,365,0
"RPG_GSA22",2014,370,0
"RPG_GSA22",2014,375,0
"RPG_GSA22",2014,380,0
"RPG_GSA22",2014,385,0
"RPG_GSA22",2014,390,0
"RPG_GSA22",2014,395,0
"RPG_GSA22",2014,400,0
"RPG_GSA22",2014,405,0
"RPG_GSA22",2014,410,0
"RPG_GSA22",2014,415,0
"RPG_GSA22",2014,420,0
"RPG_GSA22",2014,425,0
"RPG_GSA22",2014,430,0
"RPG_GSA22",2014,435,0
"RPG_GSA22",2014,440,0
"RPG_GSA22",2014,445,0
"RPG_GSA22",2014,450,0
"RPG_GSA22",2014,455,0
"RPG_GSA22",2014,460,0
"RPG_GSA22",2014,465,0
"RPG_GSA22",2014,470,0
"RPG_GSA22",2014,475,0
"RPG_GSA22",2014,480,0
"RPG_GSA22",2014,485,0
"RPG_GSA22",2014,490,0
"RPG_GSA22",2014,495,0
"RPG_GSA22",2014,500,0
"RPG_GSA22",2014,505,0
"RPG_GSA22",2014,510,0
"RPG_GSA22",2014,515,0
"RPG_GSA22",2014,520,0
"RPG_GSA22",2014,525,0
"RPG_GSA22",2014,530,0
"RPG_GSA22",2014,535,0
"RPG_GSA22",2014,540,0
"RPG_GSA22",2014,545,0
"RPG_GSA22",2014,550,0
"RPG_GSA22",2014,555,0
"RPG_GSA22",2014,560,0
"RPG_GSA22",2014,565,0
"RPG_GSA22",2014,570,0
"RPG_GSA22",2014,575,0
"RPG_GSA22",2014,580,0
"RPG_GSA22",2014,585,0
"RPG_GSA22",2014,590,0
"RPG_GSA22",2014,595,0
"RPG_GSA22",2014,600,0
"RPG_GSA22",2014,605,0
"RPG_GSA22",2014,610,0
"RPG_GSA22",2014,615,0
"RPG_GSA22",2014,620,0
"RPG_GSA22",2014,625,0
"RPG_GSA22",2014,630,0
"RPG_GSA22",2014,635,0
"RPG_GSA22",2014,640,0
"RPG_GSA22",2014,645,0
"RPG_GSA22",2014,650,0
"RPG_GSA22",2014,655,0
"RPG_GSA22",2014,660,0
"RPG_GSA22",2014,665,0
"RPG_GSA22",2014,670,0
"RPG_GSA22",2014,675,0
"RPG_GSA22",2014,680,0
"RPG_GSA22",2014,685,0
"RPG_GSA22",2014,690,0
"RPG_GSA22",2014,695,0
"RPG_GSA22",2014,700,0
"RPG_GSA22",2014,705,0
"RPG_GSA22",2014,710,0
"RPG_GSA22",2014,715,0
"RPG_GSA22",2014,720,0
"RPG_GSA22",2014,725,0
"RPG_GSA22",2014,730,0
"RPG_GSA22",2014,735,0
"RPG_GSA22",2014,740,0
"RPG_GSA22",2014,745,0
"RPG_GSA22",2014,750,0
"RPG_GSA22",2014,755,0
"RPG_GSA22",2014,760,0
"RPG_GSA22",2014,765,0
"RPG_GSA22",2014,770,0
"RPG_GSA22",2014,775,0
"RPG_GSA22",2014,780,0
"RPG_GSA22",2014,785,0
"RPG_GSA22",2014,790,0
"RPG_GSA22",2014,795,0
"RPG_GSA22",2014,800,0
"RPG_GSA22",2014,805,0
"RPG_GSA22",2014,810,0
"RPG_GSA22",2014,815,0
"RPG_GSA22",2014,820,0
"RPG_GSA22",2014,825,0
"RPG_GSA22",2014,830,0
"RPG_GSA22",2014,835,0
"RPG_GSA22",2014,840,0
"RPG_GSA22",2014,845,0
"RPG_GSA22",2014,850,0
"RPG_GSA22",2014,855,0
"RPG_GSA22",2014,860,0
"RPG_GSA22",2014,865,0
"RPG_GSA22",2014,870,0
"RPG_GSA22",2014,875,0
"RPG_GSA22",2014,880,0
"RPG_GSA22",2014,885,0
"RPG_GSA22",2014,890,0
"RPG_GSA22",2014,895,0
"RPG_GSA22",2014,900,0
"RPG_GSA22",2014,905,0
"RPG_GSA22",2014,910,0
"RPG_GSA22",2014,915,0
"RPG_GSA22",2014,920,0
"RPG_GSA22",2014,925,0
"RPG_GSA22",2014,930,0
"RPG_GSA22",2014,935,0
"RPG_GSA22",2014,940,0
"RPG_GSA22",2016,30,0
"RPG_GSA22",2016,35,0
"RPG_GSA22",2016,40,0
"RPG_GSA22",2016,45,0
"RPG_GSA22",2016,50,0
"RPG_GSA22",2016,55,0
"RPG_GSA22",2016,60,0
"RPG_GSA22",2016,65,0
"RPG_GSA22",2016,70,0
"RPG_GSA22",2016,75,0
"RPG_GSA22",2016,80,0
"RPG_GSA22",2016,85,0
"RPG_GSA22",2016,90,0
"RPG_GSA22",2016,95,0
"RPG_GSA22",2016,100,0
"RPG_GSA22",2016,105,0
"RPG_GSA22",2016,110,0
"RPG_GSA22",2016,115,0
"RPG_GSA22",2016,120,0
"RPG_GSA22",2016,125,0
"RPG_GSA22",2016,130,0
"RPG_GSA22",2016,135,0
"RPG_GSA22",2016,140,0
"RPG_GSA22",2016,145,0
"RPG_GSA22",2016,150,0
"RPG_GSA22",2016,155,0
"RPG_GSA22",2016,160,0
"RPG_GSA22",2016,165,0
"RPG_GSA22",2016,170,0.46
"RPG_GSA22",2016,175,0.46
"RPG_GSA22",2016,180,0
"RPG_GSA22",2016,185,0
"RPG_GSA22",2016,190,0
"RPG_GSA22",2016,195,0
"RPG_GSA22",2016,200,0
"RPG_GSA22",2016,205,0
"RPG_GSA22",2016,210,0
"RPG_GSA22",2016,215,0
"RPG_GSA22",2016,220,1.25
"RPG_GSA22",2016,225,0
"RPG_GSA22",2016,230,0
"RPG_GSA22",2016,235,0.37
"RPG_GSA22",2016,240,0
"RPG_GSA22",2016,245,0
"RPG_GSA22",2016,250,0
"RPG_GSA22",2016,255,0
"RPG_GSA22",2016,260,0
"RPG_GSA22",2016,265,0
"RPG_GSA22",2016,270,0
"RPG_GSA22",2016,275,0
"RPG_GSA22",2016,280,0
"RPG_GSA22",2016,285,0
"RPG_GSA22",2016,290,0.37
"RPG_GSA22",2016,295,0
"RPG_GSA22",2016,300,0
"RPG_GSA22",2016,305,0
"RPG_GSA22",2016,310,0
"RPG_GSA22",2016,315,0
"RPG_GSA22",2016,320,0
"RPG_GSA22",2016,325,0
"RPG_GSA22",2016,330,0
"RPG_GSA22",2016,335,0
"RPG_GSA22",2016,340,0
"RPG_GSA22",2016,345,0
"RPG_GSA22",2016,350,0.23
"RPG_GSA22",2016,355,0
"RPG_GSA22",2016,360,0
"RPG_GSA22",2016,365,0
"RPG_GSA22",2016,370,0
"RPG_GSA22",2016,375,0
"RPG_GSA22",2016,380,0
"RPG_GSA22",2016,385,0
"RPG_GSA22",2016,390,0
"RPG_GSA22",2016,395,0
"RPG_GSA22",2016,400,0
"RPG_GSA22",2016,405,0
"RPG_GSA22",2016,410,0
"RPG_GSA22",2016,415,0
"RPG_GSA22",2016,420,0
"RPG_GSA22",2016,425,0
"RPG_GSA22",2016,430,0
"RPG_GSA22",2016,435,0
"RPG_GSA22",2016,440,0
"RPG_GSA22",2016,445,0
"RPG_GSA22",2016,450,0
"RPG_GSA22",2016,455,0
"RPG_GSA22",2016,460,0
"RPG_GSA22",2016,465,0
"RPG_GSA22",2016,470,0
"RPG_GSA22",2016,475,0
"RPG_GSA22",2016,480,0
"RPG_GSA22",2016,485,0
"RPG_GSA22",2016,490,0
"RPG_GSA22",2016,495,0
"RPG_GSA22",2016,500,0
"RPG_GSA22",2016,505,0
"RPG_GSA22",2016,510,0
"RPG_GSA22",2016,515,0
"RPG_GSA22",2016,520,0
"RPG_GSA22",2016,525,0
"RPG_GSA22",2016,530,0
"RPG_GSA22",2016,535,0
"RPG_GSA22",2016,540,0
"RPG_GSA22",2016,545,0
"RPG_GSA22",2016,550,0
"RPG_GSA22",2016,555,0
"RPG_GSA22",2016,560,0
"RPG_GSA22",2016,565,0
"RPG_GSA22",2016,570,0
"RPG_GSA22",2016,575,0
"RPG_GSA22",2016,580,0
"RPG_GSA22",2016,585,0
"RPG_GSA22",2016,590,0
"RPG_GSA22",2016,595,0
"RPG_GSA22",2016,600,0
"RPG_GSA22",2016,605,0
"RPG_GSA22",2016,610,0
"RPG_GSA22",2016,615,0
"RPG_GSA22",2016,620,0
"RPG_GSA22",2016,625,0
"RPG_GSA22",2016,630,0
"RPG_GSA22",2016,635,0
"RPG_GSA22",2016,640,0
"RPG_GSA22",2016,645,0
"RPG_GSA22",2016,650,0
"RPG_GSA22",2016,655,0
"RPG_GSA22",2016,660,0
"RPG_GSA22",2016,665,0
"RPG_GSA22",2016,670,0
"RPG_GSA22",2016,675,0
"RPG_GSA22",2016,680,0
"RPG_GSA22",2016,685,0
"RPG_GSA22",2016,690,0
"RPG_GSA22",2016,695,0
"RPG_GSA22",2016,700,0
"RPG_GSA22",2016,705,0
"RPG_GSA22",2016,710,0
"RPG_GSA22",2016,715,0
"RPG_GSA22",2016,720,0
"RPG_GSA22",2016,725,0
"RPG_GSA22",2016,730,0
"RPG_GSA22",2016,735,0
"RPG_GSA22",2016,740,0
"RPG_GSA22",2016,745,0.23
"RPG_GSA22",2016,750,0
"RPG_GSA22",2016,755,0
"RPG_GSA22",2016,760,0
"RPG_GSA22",2016,765,0
"RPG_GSA22",2016,770,0
"RPG_GSA22",2016,775,0
"RPG_GSA22",2016,780,0
"RPG_GSA22",2016,785,0
"RPG_GSA22",2016,790,0
"RPG_GSA22",2016,795,0
"RPG_GSA22",2016,800,0
"RPG_GSA22",2016,805,0
"RPG_GSA22",2016,810,0
"RPG_GSA22",2016,815,0
"RPG_GSA22",2016,820,0
"RPG_GSA22",2016,825,0
"RPG_GSA22",2016,830,0
"RPG_GSA22",2016,835,0
"RPG_GSA22",2016,840,0
"RPG_GSA22",2016,845,0
"RPG_GSA22",2016,850,0
"RPG_GSA22",2016,855,0
"RPG_GSA22",2016,860,0
"RPG_GSA22",2016,865,0
"RPG_GSA22",2016,870,0
"RPG_GSA22",2016,875,0
"RPG_GSA22",2016,880,0
"RPG_GSA22",2016,885,0
"RPG_GSA22",2016,890,0
"RPG_GSA22",2016,895,0
"RPG_GSA22",2016,900,0
"RPG_GSA22",2016,905,0
"RPG_GSA22",2016,910,0
"RPG_GSA22",2016,915,0
"RPG_GSA22",2016,920,0
"RPG_GSA22",2016,925,0
"RPG_GSA22",2016,930,0
"RPG_GSA22",2016,935,0
"RPG_GSA22",2016,940,0
"WHB_GSA22",1994,35,0
"WHB_GSA22",1994,40,0
"WHB_GSA22",1994,45,0
"WHB_GSA22",1994,50,0
"WHB_GSA22",1994,55,0
"WHB_GSA22",1994,60,0
"WHB_GSA22",1994,65,0
"WHB_GSA22",1994,70,0
